2758	See Afro-Latin American, though I would personally merge that artiucle and this one,	Podívejme se na Afro - Latinskou Ameriku , I když bych osobně spojil tuhle a tuhle ,	[0, 0, 1]	NOT	{'PROFANITY': 0.044219293, 'TOXICITY': 0.07361197, 'FLIRTATION': 0.4170132, 'INSULT': 0.051255506, 'SEVERE_TOXICITY': 0.036545854, 'THREAT': 0.06380379, 'SEXUALLY_EXPLICIT': 0.12258111, 'IDENTITY_ATTACK': 0.11558867}
5071	I SHOULD BE UNBANNED THIS INSTANT! GO TO HELL Android79!	Měl bych být bez povšimnutí , že to v pořádku ! Jděte do čertu Android79 !	[1, 1, 1]	ERR	{'PROFANITY': 0.55069387, 'IDENTITY_ATTACK': 0.35423526, 'INSULT': 0.5689934, 'FLIRTATION': 0.41447404, 'SEXUALLY_EXPLICIT': 0.18578954, 'THREAT': 0.8908898, 'TOXICITY': 0.7904459, 'SEVERE_TOXICITY': 0.6792493}
7752	Up yours you fucking fruit. InShaneee what kind of name is that anyway, for a cat?	InShaneee , co to vlastně je za jméno pro kočku ?	[1, 1, 0]	ERR	{'FLIRTATION': 0.4624573, 'PROFANITY': 0.95573014, 'SEVERE_TOXICITY': 0.749031, 'THREAT': 0.13971838, 'INSULT': 0.6513977, 'TOXICITY': 0.88824683, 'IDENTITY_ATTACK': 0.19434038, 'SEXUALLY_EXPLICIT': 0.5175996}
5400	Theres a discussion of that here at Soliton model, should probably be linked.	O tom tady v Solitonově modelu je jedna diskuze , která by měla být pravděpodobně spojena .	[0, 0, 0]	NOT	{'IDENTITY_ATTACK': 0.025093932, 'INSULT': 0.018941527, 'THREAT': 0.034866575, 'TOXICITY': 0.0383271, 'SEXUALLY_EXPLICIT': 0.01700766, 'PROFANITY': 0.009160006, 'SEVERE_TOXICITY': 0.008829648, 'FLIRTATION': 0.2094927}
8219	About 700 euros, if you buy it from a greek mathematician-turned-hacker-turned-spy. See story: [URL] [URL]	Přibližně 700 EUR , pokud si ho koupit od řeckého matematika - vrátit - hacker - vrátit - spy . Viz příběh : [ URL ] [ URL ]	[0, 1, 0]	NOT	{'SEVERE_TOXICITY': 0.030990906, 'IDENTITY_ATTACK': 0.11143888, 'FLIRTATION': 0.29821807, 'THREAT': 0.04438419, 'PROFANITY': 0.03536098, 'INSULT': 0.08919743, 'SEXUALLY_EXPLICIT': 0.045141205, 'TOXICITY': 0.084914885}
4071	Thanks Thanks for the redirect link idk there was already a page for this	Díky Díky za přesměrovací odkaz idk tam už byla stránka pro tento	[0, 0, 0]	NOT	{'THREAT': 0.089040644, 'FLIRTATION': 0.18521842, 'TOXICITY': 0.057131633, 'INSULT': 0.02322737, 'SEXUALLY_EXPLICIT': 0.038629644, 'SEVERE_TOXICITY': 0.02779736, 'PROFANITY': 0.049343593, 'IDENTITY_ATTACK': 0.057768937}
8437	and again using the phrase ass cream in your edit summary	a znovu použitím fráze zadek krém ve své úpravě souhrnu	[0, 3, 0]	NOT	{'IDENTITY_ATTACK': 0.14145997, 'SEVERE_TOXICITY': 0.6605444, 'THREAT': 0.38735527, 'TOXICITY': 0.8606264, 'PROFANITY': 0.87746906, 'SEXUALLY_EXPLICIT': 0.9515166, 'FLIRTATION': 0.8476462, 'INSULT': 0.57046175}
318	Hello, my article about Ryan Sheridan has been rated as C-class. How can I improve the article? I have recently added Ryan's year of birth.	Ahoj , můj článek o Ryan Sheridan byl oceněn jako C - třída . Jak mohu tento článek zlepšit ? Nedávno jsem přidal Ryanův rok narození .	[0, 0, 0]	NOT	{'PROFANITY': 0.020546013, 'SEVERE_TOXICITY': 0.027807336, 'SEXUALLY_EXPLICIT': 0.035151057, 'INSULT': 0.101662144, 'IDENTITY_ATTACK': 0.057812907, 'TOXICITY': 0.09213189, 'THREAT': 0.02740248, 'FLIRTATION': 0.23236428}
5301	I will think about it. Please geive me some times. Let me think about new page or old page is good.	Budu o tom přemýšlet . Prosím , dejte mi někdy . Nechte mě přemýšlet o nové straně nebo staré straně je dobré .	[0, 0, 0]	NOT	{'SEXUALLY_EXPLICIT': 0.22813287, 'INSULT': 0.17313059, 'TOXICITY': 0.31089434, 'IDENTITY_ATTACK': 0.16479473, 'THREAT': 0.3961295, 'PROFANITY': 0.27272737, 'FLIRTATION': 0.3696221, 'SEVERE_TOXICITY': 0.19607086}
6850	Yes, as the Queen's consort he had the personal title of Prince of the Netherlands.	Ano , jako manželka královny měl osobní titul prince Nizozemska .	[1, 1, 0]	ERR	{'THREAT': 0.037007134, 'PROFANITY': 0.01635288, 'INSULT': 0.028350487, 'IDENTITY_ATTACK': 0.033149064, 'SEVERE_TOXICITY': 0.014497678, 'FLIRTATION': 0.25185037, 'TOXICITY': 0.051789325, 'SEXUALLY_EXPLICIT': 0.028010111}
6305	Afd == Hi. You have shown in the past an interest in this article: Wikipedia:Articles for deletion/Qing conquest theory. ==	Afd == Ahoj . V minulosti jste projevil zájem o tento článek : Wikipedia : Články pro odstranění / Theorie dobytí Qing . ==	[0, 0, 0]	NOT	{'SEVERE_TOXICITY': 0.035899296, 'SEXUALLY_EXPLICIT': 0.043500695, 'FLIRTATION': 0.33425108, 'PROFANITY': 0.07223452, 'IDENTITY_ATTACK': 0.04493439, 'INSULT': 0.100067034, 'TOXICITY': 0.10012093, 'THREAT': 0.086327694}
3310	The way this page is worded make's it sound like a high school book report, someone really needs to rewrite this.	Jak je tahle stránka formulována , zní to jako zpráva ze střední školy , někdo to musí přepsat .	[0, 0, 0]	NOT	{'IDENTITY_ATTACK': 0.04147797, 'INSULT': 0.06448753, 'FLIRTATION': 0.261801, 'THREAT': 0.11806004, 'PROFANITY': 0.054487035, 'SEVERE_TOXICITY': 0.038397726, 'SEXUALLY_EXPLICIT': 0.05021416, 'TOXICITY': 0.087305196}
9141	I have thus restored the Apes prequels with references to reviews calling them prequels.	Tak jsem obnovil Apes prequels s odkazy na recenze říkají je prequels .	[3, 0, 0]	NOT	{'PROFANITY': 0.14242476, 'SEVERE_TOXICITY': 0.20979826, 'SEXUALLY_EXPLICIT': 0.06428073, 'TOXICITY': 0.36766753, 'THREAT': 0.42532516, 'IDENTITY_ATTACK': 0.343221, 'INSULT': 0.3530695, 'FLIRTATION': 0.3311456}
7697	I also found that this guy names Sever is like DA SUPA CHILLA of dem all...little gonden snub nosed maunkey!	Také jsem zjistil , že tenhle chlápek jménem Sever je jako DA SUPA CHILLA z dem všech . . . malej gonden šukání nosem maunkey !	[1, 1, 1]	ERR	{'TOXICITY': 0.55713993, 'INSULT': 0.6463105, 'SEVERE_TOXICITY': 0.3236155, 'IDENTITY_ATTACK': 0.20613727, 'FLIRTATION': 0.51671153, 'SEXUALLY_EXPLICIT': 0.2106734, 'THREAT': 0.1518424, 'PROFANITY': 0.322006}
3280	THIS IS FAR LEFTWING UAF CRANK who deletes/discriminates against bnp supporters:	Toto je hluboký UAF CRANK , který odstraňuje / diskriminuje příznivce bnp :	[3, 1, 1]	ERR	{'SEVERE_TOXICITY': 0.21647869, 'IDENTITY_ATTACK': 0.25157627, 'PROFANITY': 0.21782066, 'SEXUALLY_EXPLICIT': 0.17452383, 'INSULT': 0.36068538, 'TOXICITY': 0.3770365, 'FLIRTATION': 0.41326788, 'THREAT': 0.35805842}
2593	Yes...Unless you can get to a point where you can see an E number on a robot.Eggman certanly dosn't say.	Ano . . . pokud se nedostanete do bodu , kde můžete vidět E číslo na robota . Eggman určitě neříká .	[0, 0, 0]	NOT	{'SEVERE_TOXICITY': 0.011640714, 'INSULT': 0.028621694, 'THREAT': 0.03893461, 'FLIRTATION': 0.3030154, 'IDENTITY_ATTACK': 0.024705248, 'PROFANITY': 0.011838194, 'TOXICITY': 0.044115003, 'SEXUALLY_EXPLICIT': 0.020688552}
9832	why is it whenever i try to help by making a page that some twirp wants to delete it? this IS accurate infromation i assume for the song?	Proč je to vždy , když se snažím pomoci tím , že stránky , které některé twirp chce smazat ? toto je přesné infromation předpokládám pro píseň ?	[0, 0, 0]	NOT	{'INSULT': 0.06359756, 'PROFANITY': 0.04839113, 'FLIRTATION': 0.22119915, 'IDENTITY_ATTACK': 0.042762775, 'SEVERE_TOXICITY': 0.036199294, 'SEXUALLY_EXPLICIT': 0.048984174, 'THREAT': 0.089460544, 'TOXICITY': 0.088504426}
6934	Now there are four separate articles: *Visa policy of El Salvador *Visa policy of Guatemala *Visa policy of Honduras *Visa policy of Nicaragua	Nyní existují čtyři samostatné články : *Vizevní politika Salvadoru *Vizevní politika Guatemale *Vizevní politika Hondurasu *Vizevní politika Nikaraguy	[0, 0, 0]	NOT	{'SEVERE_TOXICITY': 0.056968987, 'FLIRTATION': 0.3274709, 'IDENTITY_ATTACK': 0.08869824, 'SEXUALLY_EXPLICIT': 0.09440852, 'PROFANITY': 0.13062128, 'THREAT': 0.12419203, 'INSULT': 0.056969948, 'TOXICITY': 0.09417502}
3773	Hi, could you suggest a paper to me which contains an implementation of Viterbi?	Ahoj , mohl byste mi navrhnout dokument , který obsahuje implementaci Viterbi ?	[0, 0, 0]	NOT	{'INSULT': 0.14865243, 'SEVERE_TOXICITY': 0.06577868, 'IDENTITY_ATTACK': 0.073122054, 'PROFANITY': 0.07572281, 'SEXUALLY_EXPLICIT': 0.05099498, 'FLIRTATION': 0.27916616, 'TOXICITY': 0.15309899, 'THREAT': 0.13687313}
6118	I couldnt care less what you say, fuck off from my talk page	Je mi fuk , co říkáš , vypadni z mé stránky .	[0, 1, 0]	NOT	{'FLIRTATION': 0.28265738, 'SEXUALLY_EXPLICIT': 0.56983125, 'THREAT': 0.29838234, 'INSULT': 0.8453147, 'SEVERE_TOXICITY': 0.82433003, 'PROFANITY': 0.9834781, 'TOXICITY': 0.97192395, 'IDENTITY_ATTACK': 0.33089024}
1829	supplied to Soviet army air force teams on the ground	dodávané sovětským leteckým jednotkám na zemi	[0, 0, 0]	NOT	{'SEVERE_TOXICITY': 0.047530696, 'FLIRTATION': 0.21280488, 'IDENTITY_ATTACK': 0.0847591, 'PROFANITY': 0.071391635, 'TOXICITY': 0.10094031, 'THREAT': 0.22313954, 'SEXUALLY_EXPLICIT': 0.08662754, 'INSULT': 0.06252196}
9921	I hadn't recieved the warning before I did the 2nd one!	Nečetl jsem varování předtím , než jsem udělal druhý !	[0, 0, 1]	NOT	{'THREAT': 0.17827418, 'SEXUALLY_EXPLICIT': 0.082718715, 'SEVERE_TOXICITY': 0.03839573, 'FLIRTATION': 0.3567111, 'IDENTITY_ATTACK': 0.059470665, 'PROFANITY': 0.04967472, 'INSULT': 0.04449898, 'TOXICITY': 0.08626227}
9033	should have been disambiguated, but that was not urgent	by mělo být jednoznačné , ale to nebylo naléhavé	[0, 0, 0]	NOT	{'SEXUALLY_EXPLICIT': 0.14124063, 'IDENTITY_ATTACK': 0.27430075, 'THREAT': 0.24833506, 'SEVERE_TOXICITY': 0.113347955, 'INSULT': 0.10430631, 'PROFANITY': 0.109806076, 'TOXICITY': 0.15422799, 'FLIRTATION': 0.33502766}
4948	Dear SchfiftyThree I would just like to say that i hate you and the rest of the wikipedia editors for deleting my creations. fuck you.	Drahý SchfiftyThree Chtěl bych jen říct , že tě nenávidím a zbytek wikipedia editory pro odstranění mých tvorby . Kurva .	[0, 0, 0]	NOT	{'SEVERE_TOXICITY': 0.87427866, 'TOXICITY': 0.98152256, 'INSULT': 0.92209697, 'PROFANITY': 0.98340124, 'SEXUALLY_EXPLICIT': 0.7407407, 'THREAT': 0.550542, 'IDENTITY_ATTACK': 0.43732455, 'FLIRTATION': 0.5037994}
5587	honestly, if our website can't be like it was, why doesn't Geni go clean up Mark's and Aquinas' sites.	Upřímně řečeno , když naše webová stránka nemůže být taková , jako byla , proč Geni neumře Markovy a Aquinské stránky .	[1, 1, 1]	ERR	{'PROFANITY': 0.044039614, 'SEXUALLY_EXPLICIT': 0.026961526, 'THREAT': 0.058430813, 'FLIRTATION': 0.2841221, 'IDENTITY_ATTACK': 0.06187722, 'TOXICITY': 0.060550537, 'SEVERE_TOXICITY': 0.02144552, 'INSULT': 0.043324195}
2804	Oh dear me. I didn't provide sources did I? Take your pick [URL]	Oh miláčku , neposkytl jsem zdroje , že ne ? Vezměte si vybrat [ URL ]	[1, 1, 1]	ERR	{'SEXUALLY_EXPLICIT': 0.14352125, 'INSULT': 0.109137036, 'SEVERE_TOXICITY': 0.06265764, 'THREAT': 0.15155272, 'IDENTITY_ATTACK': 0.101933345, 'FLIRTATION': 0.51719934, 'TOXICITY': 0.15062319, 'PROFANITY': 0.09432147}
3937	ok can you send me the ref for that decision because it's not industry standard.	Dobře , můžete mi poslat návladního pro to rozhodnutí , protože to není průmyslový standard .	[0, 0, 0]	NOT	{'IDENTITY_ATTACK': 0.05027516, 'INSULT': 0.06822794, 'SEXUALLY_EXPLICIT': 0.024276376, 'FLIRTATION': 0.19154532, 'SEVERE_TOXICITY': 0.025997372, 'TOXICITY': 0.08008457, 'PROFANITY': 0.02627682, 'THREAT': 0.056020774}
6999	I am pretty sure these are fall webworms but I don't speak swedish: [URL]	Jsem si docela jistý , že jsou to podzimní červy , ale nemluvím švédsky : [ URL ]	[0, 0, 0]	NOT	{'SEXUALLY_EXPLICIT': 0.12221041, 'FLIRTATION': 0.37575147, 'TOXICITY': 0.2603611, 'INSULT': 0.29430646, 'SEVERE_TOXICITY': 0.11895413, 'IDENTITY_ATTACK': 0.23396167, 'PROFANITY': 0.1985164, 'THREAT': 0.14363879}
3771	Well Osli, you again! After your sockpuppet role?! Come on man! Try to be honest sometimes.	No Osli , ty zase ! Po tvé roli ponožky ? ! Pojď chlape ! Pokus se být někdy upřímný .	[0, 1, 1]	ERR	{'IDENTITY_ATTACK': 0.13927564, 'SEVERE_TOXICITY': 0.31968406, 'FLIRTATION': 0.35380057, 'INSULT': 0.7982535, 'PROFANITY': 0.41355097, 'SEXUALLY_EXPLICIT': 0.17435853, 'THREAT': 0.12893134, 'TOXICITY': 0.69512063}
7594	Right. And if you have it in the chart, you don't need a section describing AUM.	Dobře , a pokud to máte v tabulce , nepotřebujete sekci popisující AUM .	[0, 0, 0]	NOT	{'PROFANITY': 0.030263238, 'INSULT': 0.06370437, 'SEXUALLY_EXPLICIT': 0.04679591, 'TOXICITY': 0.07546727, 'THREAT': 0.051656097, 'FLIRTATION': 0.22588795, 'IDENTITY_ATTACK': 0.037717286, 'SEVERE_TOXICITY': 0.026274754}
9387	Makes sense. The Darwin's Black Box section on the Michael Behe page was becoming quite unwieldy.	Část Darwinovy černé skříňky na stránce Michaela Behe se stala docela nenáročnou .	[1, 1, 0]	ERR	{'THREAT': 0.043896053, 'SEVERE_TOXICITY': 0.05774925, 'IDENTITY_ATTACK': 0.21029907, 'PROFANITY': 0.116381444, 'TOXICITY': 0.15500669, 'SEXUALLY_EXPLICIT': 0.120223664, 'FLIRTATION': 0.3344365, 'INSULT': 0.13969624}
9200	This addition looks like a copy and paste from here. * This addition looks like a copy and paste from here.	Toto přidání vypadá jako kopie a vložte odsud . * Toto přidání vypadá jako kopie a vložte odsud .	[0, 0, 0]	NOT	{'INSULT': 0.14546213, 'TOXICITY': 0.12897083, 'SEVERE_TOXICITY': 0.05523818, 'PROFANITY': 0.08162491, 'THREAT': 0.04703865, 'FLIRTATION': 0.2996729, 'IDENTITY_ATTACK': 0.097142376, 'SEXUALLY_EXPLICIT': 0.043155637}
5547	And skeptism doesn't come into it one iota. Have fun editing!	A skeptismus se do toho ani v nejmenším nevede . Bavte se s úpravou !	[0, 0, 0]	NOT	{'IDENTITY_ATTACK': 0.15398467, 'SEVERE_TOXICITY': 0.07848169, 'TOXICITY': 0.19016968, 'PROFANITY': 0.091545515, 'THREAT': 0.13245901, 'FLIRTATION': 0.48288333, 'SEXUALLY_EXPLICIT': 0.145572, 'INSULT': 0.19347546}
8692	You could add stuff from diff't countries that was in the article way back...perhaps salvage stuff from the wiki fossil beds?	Můžete přidat věci z diff ' t zemí , které byly v článku daleko zpět . . . možná ušetřit věci z wiki fosilních postel ?	[0, 0, 1]	NOT	{'SEVERE_TOXICITY': 0.013162654, 'INSULT': 0.031145355, 'THREAT': 0.02157966, 'FLIRTATION': 0.25630233, 'TOXICITY': 0.048214708, 'PROFANITY': 0.016025824, 'SEXUALLY_EXPLICIT': 0.024053961, 'IDENTITY_ATTACK': 0.035155382}
6237	You are a pathetic american who will distrusts the rest of the world. Just give it up mate you are a sad individual.	Jsi ubohý Američan , který nevěří zbytku světa . Prostě to vzdej kamaráde , jsi smutný člověk .	[0, 0, 0]	NOT	{'INSULT': 0.96101, 'SEVERE_TOXICITY': 0.61472183, 'TOXICITY': 0.9043146, 'IDENTITY_ATTACK': 0.68136024, 'THREAT': 0.15716594, 'PROFANITY': 0.41870797, 'SEXUALLY_EXPLICIT': 0.064496055, 'FLIRTATION': 0.3376444}
8581	because that is untrue as well since he is under investigation. the proof is to be determined.	protože to je také nepravdivé , protože je vyšetřován . Důkaz musí být určen .	[0, 0, 0]	NOT	{'IDENTITY_ATTACK': 0.02848712, 'FLIRTATION': 0.19054441, 'THREAT': 0.04092406, 'TOXICITY': 0.0901523, 'SEVERE_TOXICITY': 0.017057303, 'PROFANITY': 0.020789094, 'INSULT': 0.11263132, 'SEXUALLY_EXPLICIT': 0.011034788}
4759	and you're a stereotyping autistic little cunt, fuck off Jew lover. )	A ty jsi stereotypní autická děvka , zkurvenej židovský milence . )	[0, 1, 0]	NOT	{'FLIRTATION': 0.67137927, 'TOXICITY': 0.9662608, 'INSULT': 0.96214527, 'THREAT': 0.73919624, 'SEXUALLY_EXPLICIT': 0.94574714, 'IDENTITY_ATTACK': 0.9653555, 'SEVERE_TOXICITY': 0.9393468, 'PROFANITY': 0.9834827}
1524	Ya I'll give you a source - everyone that knows her.	Dám vám zdroj - každý , kdo ji zná .	[0, 0, 0]	NOT	{'FLIRTATION': 0.4283879, 'TOXICITY': 0.12705743, 'IDENTITY_ATTACK': 0.044603802, 'PROFANITY': 0.04795593, 'SEXUALLY_EXPLICIT': 0.092105106, 'INSULT': 0.10162713, 'SEVERE_TOXICITY': 0.034276914, 'THREAT': 0.076398544}
1090	Why haven't I received a response by the individual who imposed the block?	Proč jsem nedostal odpověď od osoby , která nařídila blok ?	[0, 0, 0]	NOT	{'PROFANITY': 0.01537099, 'THREAT': 0.060815092, 'SEVERE_TOXICITY': 0.015150223, 'TOXICITY': 0.06357183, 'IDENTITY_ATTACK': 0.024433717, 'FLIRTATION': 0.19432393, 'INSULT': 0.03743643, 'SEXUALLY_EXPLICIT': 0.023359505}
5742	This is exactly what Sali has done, it is the facts, so the bias agruement should be saved fro Faux News.	Tohle je přesně to , co udělal Sali , to jsou fakta , takže předsudky by měly být zachráněny u Faux News .	[0, 0, 0]	NOT	{'SEXUALLY_EXPLICIT': 0.011819156, 'THREAT': 0.029586906, 'FLIRTATION': 0.19953643, 'INSULT': 0.017332442, 'SEVERE_TOXICITY': 0.008686633, 'IDENTITY_ATTACK': 0.022130188, 'PROFANITY': 0.00896669, 'TOXICITY': 0.038038842}
2731	It's the STFU. Now some dufuses are changing my contribution that I've made on the article on John Cena.	Je to STFU . Nyní mění některé dufusy můj příspěvek , který jsem udělal na článku o John Cena .	[0, 1, 1]	ERR	{'PROFANITY': 0.46436477, 'TOXICITY': 0.36248404, 'INSULT': 0.32344425, 'SEXUALLY_EXPLICIT': 0.13770118, 'FLIRTATION': 0.28993657, 'THREAT': 0.07623491, 'IDENTITY_ATTACK': 0.16078849, 'SEVERE_TOXICITY': 0.14766212}
6264	I want to know how long i have to wait before i can start vandalizing again, because i have something really good planned.	Chci vědět , jak dlouho budu muset počkat , než znovu začnu vandalisovat , protože mám něco opravdu dobrého naplánovaného .	[0, 0, 0]	NOT	{'SEXUALLY_EXPLICIT': 0.22194299, 'FLIRTATION': 0.42277613, 'THREAT': 0.31371295, 'SEVERE_TOXICITY': 0.11284907, 'IDENTITY_ATTACK': 0.09784688, 'INSULT': 0.120168254, 'PROFANITY': 0.165356, 'TOXICITY': 0.20185466}
9237	Hi my name is courtney and i love fccla it is the most best thing in the world	Ahoj moje jméno je Courtney a já miluji fccla je to nejlepší věc na světě	[1, 0, 0]	NOT	{'SEVERE_TOXICITY': 0.0372576, 'PROFANITY': 0.05209212, 'IDENTITY_ATTACK': 0.03925661, 'SEXUALLY_EXPLICIT': 0.088725105, 'FLIRTATION': 0.5249363, 'INSULT': 0.047117263, 'TOXICITY': 0.082198896, 'THREAT': 0.1108494}
6538	I'm also going to develop playhouse but am currently waiting for the redirect bot to sort out links following the needed move.	Také budu vyvíjet playhouse , ale v současné době čekám na přesměrovacího robota , aby vyřešil odkazy po potřebném pohybu .	[0, 0, 0]	NOT	{'IDENTITY_ATTACK': 0.014914045, 'THREAT': 0.05879291, 'SEVERE_TOXICITY': 0.014319409, 'PROFANITY': 0.023523984, 'SEXUALLY_EXPLICIT': 0.024251137, 'TOXICITY': 0.045090996, 'FLIRTATION': 0.21311502, 'INSULT': 0.01897268}
9567	How many times do you need to be told? STOP removing the information on Kyle Webster on the page Rugeley.	Kolikrát vám to musí být řečeno ? STOP odstraňování informací o Kyle Webster na stránce Rugeley .	[0, 0, 0]	NOT	{'INSULT': 0.16785102, 'SEVERE_TOXICITY': 0.06798376, 'SEXUALLY_EXPLICIT': 0.031627513, 'FLIRTATION': 0.41607153, 'TOXICITY': 0.17147899, 'IDENTITY_ATTACK': 0.055802736, 'THREAT': 0.28519854, 'PROFANITY': 0.06537563}
450	I didn't vandalise any page, I actually RESTORED the OUCA info page to its orignal state you jerk.	Žádnou stránku jsem nezmodernizoval , vlastně jsem navrátil info stránku OUCA do její původního stavu vy blbečku .	[1, 0, 0]	NOT	{'FLIRTATION': 0.29326987, 'THREAT': 0.16152436, 'PROFANITY': 0.73142874, 'SEXUALLY_EXPLICIT': 0.33937225, 'SEVERE_TOXICITY': 0.46315143, 'TOXICITY': 0.8785311, 'IDENTITY_ATTACK': 0.1273442, 'INSULT': 0.92282337}
6357	Red link & wanted articles patrols! - wanted article started.	Červený odkaz & chtěly články hlídky ! - chtěl článek začal .	[0, 0, 0]	NOT	{'INSULT': 0.036295626, 'THREAT': 0.08073328, 'IDENTITY_ATTACK': 0.042705964, 'PROFANITY': 0.024002727, 'TOXICITY': 0.058508642, 'FLIRTATION': 0.34425303, 'SEXUALLY_EXPLICIT': 0.01771513, 'SEVERE_TOXICITY': 0.025312234}
870	If it all sounds like too much hassle, I also understand!	Jestli to zní jako přílišná zátěž , tak to také chápu !	[0, 0, 0]	NOT	{'THREAT': 0.15914495, 'IDENTITY_ATTACK': 0.11031671, 'SEVERE_TOXICITY': 0.06098736, 'FLIRTATION': 0.3969178, 'TOXICITY': 0.127622, 'PROFANITY': 0.06474952, 'INSULT': 0.12277443, 'SEXUALLY_EXPLICIT': 0.056343593}
9588	The discussion of the (apparent) end of the site and factors leading to it should be reworded to reflect a neutral POV.	Diskuse o ( jevném ) konci webu a faktorech vedoucích k němu by měla být přeformulována tak , aby odrážela neutrální POV .	[0, 0, 0]	NOT	{'TOXICITY': 0.13041277, 'THREAT': 0.13158232, 'INSULT': 0.12822367, 'FLIRTATION': 0.24656034, 'SEVERE_TOXICITY': 0.04091678, 'PROFANITY': 0.052634027, 'SEXUALLY_EXPLICIT': 0.05377596, 'IDENTITY_ATTACK': 0.09967924}
3224	How is it pronoced?? If i say it like DE Hole my parents think i'm strange. Help?!?!	Jak se to vyslovuje ? ? Pokud to řeknu jako DE Hole moji rodiče si myslí , že jsem zvláštní . Pomoc ? ! ? !	[0, 0, 0]	NOT	{'SEXUALLY_EXPLICIT': 0.16694558, 'THREAT': 0.1241398, 'FLIRTATION': 0.3555586, 'PROFANITY': 0.19734357, 'SEVERE_TOXICITY': 0.10172387, 'INSULT': 0.1199769, 'TOXICITY': 0.23096925, 'IDENTITY_ATTACK': 0.07464533}
7654	If I have hurt your feeling and you have not told me, please let me know	Jestli jsem vám ublížil a vy jste mi to neřekl , dejte mi prosím vědět .	[0, 0, 0]	NOT	{'TOXICITY': 0.38003182, 'PROFANITY': 0.15115902, 'IDENTITY_ATTACK': 0.12662975, 'THREAT': 0.65188813, 'INSULT': 0.15448727, 'SEVERE_TOXICITY': 0.1927629, 'FLIRTATION': 0.27192083, 'SEXUALLY_EXPLICIT': 0.1391117}
9384	And I really don't see what could prevent obviously unsuitable edits to be removed.	A opravdu nevidím , co by mohlo zabránit odstranění zjevně nevhodných úprav .	[0, 0, 0]	NOT	{'IDENTITY_ATTACK': 0.06486729, 'TOXICITY': 0.114132054, 'SEVERE_TOXICITY': 0.05223288, 'FLIRTATION': 0.22858548, 'INSULT': 0.06163902, 'THREAT': 0.30469012, 'PROFANITY': 0.061229877, 'SEXUALLY_EXPLICIT': 0.047133476}
1335	suport it belongs along with the more poorly documented and biased exersise reports, clearly this shoud remain with the comparative section.	podpory patří spolu s méně zdokumentovanými a zkreslenými zprávami o exerzi , zjevně tento shoud zůstane v srovnávací sekci .	[0, 2, 0]	NOT	{'PROFANITY': 0.014452023, 'SEXUALLY_EXPLICIT': 0.011780116, 'THREAT': 0.04041782, 'FLIRTATION': 0.26591322, 'SEVERE_TOXICITY': 0.022640856, 'TOXICITY': 0.08539729, 'INSULT': 0.09578539, 'IDENTITY_ATTACK': 0.059296064}
9301	perhaps you could take the fact that this viewpoint is so prevalent up with the creators of Wikipedia themselves.	Možná bys mohl vzít skutečnost , že tento názor je tak převažující u samotných tvůrců Wikipedie .	[0, 0, 0]	NOT	{'SEVERE_TOXICITY': 0.025265004, 'TOXICITY': 0.088965535, 'INSULT': 0.07221042, 'FLIRTATION': 0.19455864, 'SEXUALLY_EXPLICIT': 0.039685328, 'IDENTITY_ATTACK': 0.022044491, 'THREAT': 0.051316977, 'PROFANITY': 0.04760471}
2582	PEOPLE THAT USE THIS WEBSITE ARE STUPID. don't Use it. I wrote every thig and its all lies!!!!!! LIES I TELL YOU!!!!	Lidé , kteří používají tuto webovou stránku jsou stabilní . Nepoužívejte ji . Napsal jsem každý thig a jeho všechny lži ! ! ! ! ! ! LIES Říkám vám ! ! ! !	[1, 1, 1]	ERR	{'SEXUALLY_EXPLICIT': 0.21726821, 'FLIRTATION': 0.3187847, 'INSULT': 0.96058714, 'IDENTITY_ATTACK': 0.40688422, 'TOXICITY': 0.9325478, 'PROFANITY': 0.7220389, 'SEVERE_TOXICITY': 0.7069382, 'THREAT': 0.2788953}
9161	Sorry but you cannot reason with a TROLL like Freepsbane	Promiňte , ale nemůžete rozumět s TROLL jako Freepsbane	[1, 0, 0]	NOT	{'FLIRTATION': 0.21425903, 'TOXICITY': 0.69542736, 'SEXUALLY_EXPLICIT': 0.073655695, 'PROFANITY': 0.24187185, 'SEVERE_TOXICITY': 0.22918178, 'IDENTITY_ATTACK': 0.12559173, 'THREAT': 0.06145155, 'INSULT': 0.80613285}
2814	You're mad?. Let me complete this article to this sunday, stop this madness with references, images, etc. Let me complete the article please.	Dovolte mi dokončit tento článek na tento neděle , zastavte to šílenství s odkazy , obrázky , atd . Dovolte mi dokončit článek prosím .	[0, 1, 1]	ERR	{'TOXICITY': 0.34389094, 'FLIRTATION': 0.24078818, 'PROFANITY': 0.054135334, 'IDENTITY_ATTACK': 0.11214587, 'SEVERE_TOXICITY': 0.07132232, 'THREAT': 0.055689313, 'INSULT': 0.45268038, 'SEXUALLY_EXPLICIT': 0.015740998}
